Date,Name,Symbol,Market Cap,Price,Circulating Supply,Volume (24hr),% 1h,% 24h,% 7d
2013-05-05,Bitcoin,BTC,1288693216.22,115.91,11118050.0,78443798.88333333,0.43,2.969999999999998,-13.810000000000002
2013-05-05,Litecoin,LTC,62298217.32,3.5909,17348954.0,2149449.5366666666,0.1,2.8700000000000014,-16.720000000000002
2013-05-05,Namecoin,NMC,6290543.050000001,1.151,5465350.0,9752431.1,0.005,8.910000000000002,1.6399999999999952
2013-05-05,Peercoin,PPC,5718446.46,0.3037,18830240.0,457357.3766666666,0.31,2.6100000000000017,-22.199999999999996
2013-05-05,Feathercoin,FTC,2017436.23,0.313,6444650.0,72646.42333333332,0.005,-29.71,0.0
2013-05-05,Freicoin,FRC,1627438.51,0.08114,20057908.0,179759.5933333333,0.005,-23.15,0.0
2013-05-05,Terracoin,TRC,1367162.3899999997,0.568,2407150.0,1339040.0699999998,1.13,-3.0500000000000034,-12.340000000000003
2013-05-05,Devcoin,DVC,1052081.53,0.0002388,4406170112.0,35934375.123333335,0.63,-12.410000000000004,-27.210000000000008
2013-05-05,Novacoin,NVC,1015804.46,3.6871,275503.0,14926135.996666668,1.26,5.170000000000001,-11.72
2013-05-05,Mincoin,MNC,118657.23,0.1159,1023701.0,89616.26666666669,0.31,-60.48,0.0
2013-05-12,Bitcoin,BTC,1281982625.0,115.0,11147675.0,248016264.55666667,0.005,-0.40999999999999903,-1.879999999999998
2013-05-12,Litecoin,LTC,57513319.09,3.2694,17591130.0,3792518.85,0.17,-2.6100000000000017,-9.909999999999993
2013-05-12,Namecoin,NMC,4674413.4,0.8464,5522700.0,190070.43666666668,0.02,0.6100000000000007,-26.819999999999997
2013-05-12,Peercoin,PPC,4585556.07,0.2427,18897820.0,2940689.933333334,0.005,-4.879999999999998,-21.459999999999997
2013-05-12,Novacoin,NVC,984531.38,3.5201,279685.0,143865.06666666665,0.005,-0.27999999999999914,-4.4300000000000015
2013-05-12,Devcoin,DVC,983447.61,0.0002208,4454020096.0,11218.906666666668,0.58,3.67,-8.649999999999999
2013-05-12,Terracoin,TRC,954262.84,0.3807,2506930.0,183337.82666666666,0.005,-5.489999999999998,-33.23
2013-05-12,Feathercoin,FTC,820221.45,0.1253,6543450.0,12040853.083333332,0.005,-5.69,-63.3
2013-05-12,Freicoin,FRC,748241.76,0.03596,20807988.0,118400597.51333332,0.02,-20.35,-59.81
2013-05-12,CHNCoin,CNC,489370.4000000001,0.0966,5065946.0,64405718.08333334,2.83,-11.259999999999996,0.0
2013-05-19,Bitcoin,BTC,1363205019.9,121.99,11174725.0,46654575.83666667,0.005,-1.139999999999996,5.700000000000006
2013-05-19,Litecoin,LTC,58760675.05,3.3035,17787454.0,1346883.08,0.005,-0.189999999999998,0.9799999999999994
2013-05-19,Namecoin,NMC,4789082.16,0.8576,5584350.0,843617265.57,0.94,5.720000000000003,0.5100000000000039
2013-05-19,Peercoin,PPC,3934412.36,0.2074,18971716.0,1261364.4233333333,0.005,15.469999999999995,-14.730000000000006
2013-05-19,Novacoin,NVC,1020004.7,3.6182,281908.0,2199568.9033333333,0.005,-2.240000000000001,1.879999999999998
2013-05-19,Terracoin,TRC,934991.48,0.3587,2606970.0,561956.2333333333,0.005,-4.509999999999997,-6.119999999999999
2013-05-19,Devcoin,DVC,906212.77,0.0002013,4502170112.0,1806673.5000000002,0.08,3.91,-8.150000000000004
2013-05-19,Feathercoin,FTC,833818.95,0.1269,6572250.0,1459992.5266666666,0.34,-0.46999999999999714,0.7199999999999925
2013-05-19,Freicoin,FRC,711435.19,0.03416,20827516.0,5792572.003333334,0.005,7.070000000000005,-7.129999999999997
2013-05-19,CHNCoin,CNC,485058.81,0.09515,5097714.0,201583.79666666666,0.76,-4.04,-0.38999999999999463
2013-05-26,Bitcoin,BTC,1495292967.14,133.48,11202375.0,227729664.02333334,0.005,1.7400000000000009,9.609999999999994
2013-05-26,Litecoin,LTC,58458016.95,3.2489,17993154.0,1495991.7866666666,0.005,4.650000000000001,-1.0200000000000078
2013-05-26,Namecoin,NMC,5251485.27,0.9304,5644600.0,370113.10666666675,0.005,-1.6399999999999961,8.049999999999999
2013-05-26,Peercoin,PPC,3612498.6200000006,0.1895,19059134.0,600038.0366666665,0.005,-9.939999999999998,-9.290000000000006
2013-05-26,Novacoin,NVC,1225595.4,4.3087,284444.0,1145914.543333333,0.005,3.4299999999999997,18.240000000000006
2013-05-26,Devcoin,DVC,915607.0,0.0002015,4542720000.0,747594.1433333333,0.005,1.5399999999999994,-1.0000000000000036
2013-05-26,Terracoin,TRC,842448.9,0.3123,2697190.0,764217.47,0.005,-9.580000000000002,-12.349999999999998
2013-05-26,Freicoin,FRC,687220.0,0.0327,21014232.0,119980.73333333335,0.005,5.720000000000003,-5.499999999999996
2013-05-26,Feathercoin,FTC,654331.38,0.09878,6624450.0,496874.38999999996,0.005,-5.590000000000003,-21.17
2013-05-26,CHNCoin,CNC,374915.45,0.07341,5106866.0,116376.06999999999,0.005,-1.5399999999999994,-22.359999999999996
2013-06-02,Bitcoin,BTC,1373839383.45,122.29,11234075.0,35847781.376666665,1.0,-5.229999999999999,-9.130000000000004
2013-06-02,Litecoin,LTC,49625738.78000001,2.7271,18197154.0,209496.87666666665,0.85,-3.6199999999999974,-16.040000000000003
2013-06-02,Namecoin,NMC,4038794.14,0.7093,5694100.0,123239604.83333334,0.82,-5.3599999999999985,-24.939999999999998
2013-06-02,Peercoin,PPC,2899779.44,0.1516,19122498.0,1659152.83,1.39,-5.69,-23.079999999999995
2013-06-02,Novacoin,NVC,1117980.01,3.9048,286310.0,12100395.06,0.93,-6.740000000000003,-10.460000000000006
2013-06-02,Devcoin,DVC,674189.93,0.0001467,4594120192.0,1024242.1266666666,1.0,-0.7299999999999969,-27.320000000000004
2013-06-02,Terracoin,TRC,662838.49,0.2385,2779550.0,419276.6033333334,1.0,-11.959999999999997,-25.29
2013-06-02,Feathercoin,FTC,545794.55,0.08194,6661250.0,4401830.46,2.08,-4.830000000000004,-18.23
2013-06-02,Freicoin,FRC,417750.51,0.01981,21086442.0,10739820.950000001,1.0,-20.39,-39.99
2013-06-02,CHNCoin,CNC,287451.99,0.05625,5109858.0,35847781.376666665,1.0,-3.9499999999999993,-26.100000000000005
2013-06-09,Bitcoin,BTC,1126642500.0,100.0,11266425.0,271732591.38666666,0.005,-8.000000000000004,-16.889999999999997
2013-06-09,Litecoin,LTC,43858288.59,2.383,18404654.0,1179963.25,0.005,-7.439999999999997,-11.8
2013-06-09,Namecoin,NMC,3311798.26,0.576,5749650.0,1213783.44,0.005,-6.500000000000003,-17.73
2013-06-09,Peercoin,PPC,2267778.06,0.118,19218458.0,121680.70666666668,0.005,-1.3300000000000018,-20.4
2013-06-09,Novacoin,NVC,953097.98,3.305,288381.0,168808.7,0.005,-6.480000000000003,-14.650000000000004
2013-06-09,Feathercoin,FTC,852774.31,0.126,6768050.0,33608057.49,0.33,17.159999999999993,59.03000000000002
2013-06-09,Terracoin,TRC,556761.98,0.195,2855190.0,987554.5833333331,0.005,-3.1800000000000033,-17.77
2013-06-09,Devcoin,DVC,538224.93,0.000116,4639869952.0,190609305.62999997,0.005,-11.039999999999996,-21.43
2013-06-09,Freicoin,FRC,344283.64,0.01613,21345628.0,1628433.8866666667,0.005,-2.7600000000000007,-19.99
2013-06-09,CHNCoin,CNC,260701.49,0.051,5111794.0,380114.3133333334,0.005,-3.9600000000000026,-8.390000000000008
2013-06-16,Bitcoin,BTC,1124306468.29,99.51,11298425.0,41816842.50333333,0.005,-0.8899999999999999,-1.3200000000000072
2013-06-16,Litecoin,LTC,39617176.03,2.1295,18603854.0,68284.73333333334,0.84,1.3100000000000025,-10.919999999999991
2013-06-16,Namecoin,NMC,2313381.58,0.3951,5855850.0,7650132.046666667,1.27,-2.7000000000000024,-31.91
2013-06-16,Peercoin,PPC,2131363.14,0.1105,19296016.0,735045.1599999999,0.005,0.16000000000000292,-5.510000000000006
2013-06-16,Novacoin,NVC,943738.73,3.247,290648.0,537723.7833333333,0.005,-1.169999999999999,-2.7199999999999998
2013-06-16,Feathercoin,FTC,817909.0,0.1085,7540700.0,232183.00333333333,0.39,-5.679999999999996,-13.050000000000002
2013-06-16,Terracoin,TRC,468510.18,0.1602,2924330.0,2854412.9166666665,0.08,-3.2099999999999986,-18.490000000000002
2013-06-16,Devcoin,DVC,411176.5,8.774e-05,4686519808.0,1085324.4966666666,1.33,-2.4800000000000018,-25.48
2013-06-16,Freicoin,FRC,386099.25,0.01791,21554378.0,469764.31666666665,0.005,1.960000000000002,11.030000000000006
2013-06-16,CHNCoin,CNC,216136.99000000002,0.04179,5171458.0,709404.1199999999,0.005,-1.8500000000000014,-18.659999999999997
2013-06-23,Bitcoin,BTC,1218626731.94,107.6,11325525.0,204797312.57666665,0.005,-0.5999999999999971,7.690000000000003
2013-06-23,Litecoin,LTC,58663951.67,3.1172,18819604.0,70176.05000000002,0.005,2.7800000000000002,47.720000000000006
2013-06-23,Namecoin,NMC,3329217.96,0.5627,5916000.0,4967241.813333333,0.005,0.8100000000000024,39.7
2013-06-23,Peercoin,PPC,2358403.7,0.1216,19396678.0,115989.81333333334,0.005,-2.030000000000004,10.350000000000007
2013-06-23,Novacoin,NVC,1042586.72,3.497,298137.0,87712.28333333334,0.005,0.07000000000000178,7.07
2013-06-23,Feathercoin,FTC,799217.02,0.09899,8073550.0,206500.72666666665,0.005,16.469999999999995,-8.819999999999995
2013-06-23,Terracoin,TRC,416782.31000000006,0.1399,2979570.0,11643219.636666667,0.5,2.0700000000000025,-13.0
2013-06-23,Devcoin,DVC,407340.96,8.608e-05,4732120064.0,322313.3233333333,0.005,-4.260000000000002,-4.299999999999998
2013-06-23,Freicoin,FRC,274484.38,0.01259,21801296.0,147039.48666666666,0.005,-24.96,-29.850000000000005
2013-06-23,CHNCoin,CNC,135261.23,0.02582,5237810.0,209083360.12333333,4.1,-25.48,-38.17000000000001
2013-06-30,Bitcoin,BTC,1096957926.58,96.61,11354025.0,15709171.143333333,0.005,1.830000000000002,-9.909999999999993
2013-06-30,Litecoin,LTC,56721517.99,2.9805,19030604.0,321069.13000000006,0.08,7.029999999999998,-3.079999999999996
2013-06-30,Namecoin,NMC,2995222.23,0.5014,5973400.0,204690.5566666667,0.005,-1.229999999999997,-11.330000000000005
2013-06-30,Peercoin,PPC,2367684.2,0.1217,19449710.0,97326254.81666666,0.28,2.6399999999999966,-1.3599999999999999
2013-06-30,Novacoin,NVC,931437.3800000001,3.0926,301181.0,1345325.3466666667,0.005,0.7499999999999963,-11.349999999999994
2013-06-30,Feathercoin,FTC,694353.94,0.07826,8872700.0,458927.6666666666,0.73,1.9699999999999978,-19.900000000000002
2013-06-30,Terracoin,TRC,395910.4000000001,0.1304,3035450.0,40269.98666666667,0.005,3.7499999999999973,-5.950000000000003
2013-06-30,Devcoin,DVC,350826.66000000003,7.343e-05,4777920000.0,96935.95666666667,0.005,-1.52,-13.670000000000005
2013-06-30,Freicoin,FRC,274804.66,0.01256,21879664.0,185785.94,0.005,-5.449999999999999,-0.11999999999999349
2013-06-30,Digitalcoin,DGC,93810.47,0.02619,3582563.0,1762586.9733333336,0.005,-1.6899999999999986,-6.429999999999993
2013-07-07,Bitcoin,BTC,848838935.56,74.56,11384475.0,1293793280.4833333,1.27,7.200000000000005,-23.21
2013-07-07,Litecoin,LTC,51099940.9,2.6566,19235004.0,1279998343.8666666,1.16,6.870000000000003,-11.42
2013-07-07,Namecoin,NMC,2598102.11,0.4369,5946293.0,248811.94666666666,0.005,-3.989999999999998,-13.819999999999997
2013-07-07,Peercoin,PPC,2582887.38,0.132,19571310.0,80723127.63666667,0.99,-2.240000000000001,7.649999999999995
2013-07-07,Novacoin,NVC,867500.2500000001,2.8378,305695.0,823112.6466666666,0.3,1.7200000000000015,-8.670000000000003
2013-07-07,Feathercoin,FTC,711870.6,0.07531,9452950.0,1255854.58,0.12,3.2099999999999986,-2.239999999999994
2013-07-07,Terracoin,TRC,519200.2700000001,0.167,3108670.0,869949.3699999999,0.005,-8.890000000000002,28.080000000000005
2013-07-07,Devcoin,DVC,276948.24,5.741e-05,4823869952.0,321759.29,1.3,5.720000000000003,-22.650000000000002
2013-07-07,Freicoin,FRC,223994.42,0.01007,22244892.0,13570433.526666667,0.005,24.750000000000004,-20.23
2013-07-07,Yacoin,YAC,108880.76,0.02572,4232722.0,5535361.183333333,1.3,14.639999999999993,7.090000000000004
2013-07-14,Bitcoin,BTC,1080918189.52,94.69,11415175.0,169679215.1833333,1.13,-2.5399999999999996,26.85000000000001
2013-07-14,Litecoin,LTC,56527626.5,2.908,19438854.0,175897.52666666664,0.005,1.110000000000001,11.129999999999995
2013-07-14,Namecoin,NMC,3241516.48,0.5397,6005693.0,585433.5933333333,2.86,-1.359999999999997,24.060000000000002
2013-07-14,Peercoin,PPC,3141319.74,0.16,19629768.0,27019846.41666667,1.43,8.769999999999998,22.029999999999998
2013-07-14,Novacoin,NVC,1230893.18,3.978,309426.0,41661154.60333333,1.21,-3.639999999999997,41.530000000000015
2013-07-14,Feathercoin,FTC,825730.01,0.08238,10023250.0,295362.88333333336,0.005,-4.749999999999998,10.369999999999994
2013-07-14,Terracoin,TRC,497606.33,0.1562,3184870.0,4401830.46,2.06,-3.91,-8.869999999999997
2013-07-14,Devcoin,DVC,341246.54,7.007e-05,4869969920.0,265395.0166666667,1.23,-5.679999999999996,23.14
2013-07-14,Digitalcoin,DGC,268640.9,0.05628,4773045.0,35135441.32666667,0.14,-4.720000000000002,167.05999999999997
2013-07-14,Freicoin,FRC,257105.0,0.01136,22626586.0,44905023.32333333,3.81,-10.03,9.219999999999999
2013-07-21,Bitcoin,BTC,1038799169.95,90.76,11445900.0,11902611.979999999,0.48,0.8100000000000024,-3.8899999999999992
2013-07-21,Litecoin,LTC,57116054.34000001,2.916,19586904.0,5631639.48,0.88,0.8500000000000011,0.9799999999999994
2013-07-21,Namecoin,NMC,2962845.61,0.4883,6067993.0,64219.28666666667,0.06,-2.709999999999998,-8.249999999999995
2013-07-21,Peercoin,PPC,2753787.82,0.1398,19702806.0,9676081.026666667,0.48,-6.309999999999996,-10.689999999999998
2013-07-21,Novacoin,NVC,1204790.03,3.8517,312791.0,122392.00999999997,0.64,1.9099999999999997,-2.9699999999999966
2013-07-21,Primecoin,XPM,1168854.58,1.0437,1119905.0,8180382566.813332,0.17,16.190000000000005,569.85
2013-07-21,Feathercoin,FTC,882015.91,0.08077,10919550.0,1967034.5633333332,0.48,0.8199999999999981,-2.7199999999999998
2013-07-21,Terracoin,TRC,487870.61000000004,0.1497,3257910.0,66750.22,0.54,-1.5900000000000016,-6.019999999999994
2013-07-21,Devcoin,DVC,254344.99000000002,5.173e-05,4916620288.0,35941231.79000001,2.34,3.9600000000000026,-25.990000000000006
2013-07-21,Freicoin,FRC,244976.19,0.01078,22717088.0,60237089.800000004,0.54,-0.1800000000000023,-6.58
2013-07-28,Bitcoin,BTC,1144602625.0,99.76,11474025.0,301021429.5233334,0.005,5.769999999999998,10.609999999999998
2013-07-28,Litecoin,LTC,59091798.36,2.9778,19844180.0,832999.7566666666,0.005,3.3300000000000027,3.0600000000000076
2013-07-28,Namecoin,NMC,3755531.57,0.6135,6121493.0,3631675.96,0.005,1.830000000000002,25.53
2013-07-28,Peercoin,PPC,2721121.82,0.1377,19766366.0,54740.21333333335,0.005,3.17,-1.6399999999999952
2013-07-28,Novacoin,NVC,1976019.96,6.0103,328773.0,1152332.0666666667,0.7,-0.9600000000000016,58.209999999999994
2013-07-28,Feathercoin,FTC,1013854.4,0.08781,11546500.0,119442.27666666666,0.005,1.9800000000000013,9.249999999999998
2013-07-28,Primecoin,XPM,904374.13,0.7232,1250464.0,322934.11000000004,0.005,-1.229999999999997,-27.149999999999995
2013-07-28,Terracoin,TRC,461230.76,0.1317,3500890.0,47537.96333333333,0.005,-1.6199999999999968,-11.410000000000007
2013-07-28,Devcoin,DVC,267289.84,5.387e-05,4961920000.0,221567.22666666668,0.005,-3.67,5.609999999999995
2013-07-28,Freicoin,FRC,208635.46,0.009078,22983058.0,698112.6533333332,0.005,-1.7200000000000015,-15.280000000000001
2013-08-04,Bitcoin,BTC,1209792869.08,105.14,11506100.0,30212852.666666668,0.005,0.570000000000002,6.110000000000005
2013-08-04,Litecoin,LTC,60288260.68,3.0092,20034580.0,472214.3999999999,0.31,0.6800000000000025,0.9599999999999952
2013-08-04,XRP,XRP,45983543.330000006,0.005882,7817889792.0,5939582.363333333,0.005,0.0,0.0
2013-08-04,Namecoin,NMC,3844310.07,0.6214,6186543.0,32282.813333333343,0.0,-0.27000000000000346,3.3199999999999985
2013-08-04,Peercoin,PPC,3194186.0,0.1609,19855732.0,246077.27333333332,0.0,-2.1600000000000037,17.640000000000004
2013-08-04,Feathercoin,FTC,2066053.89,0.1661,12436600.0,803026702.3299999,0.005,-14.739999999999998,90.42
2013-08-04,Novacoin,NVC,1855987.14,5.457,340114.0,103289.24666666664,0.005,-0.3700000000000003,-8.159999999999998
2013-08-04,Primecoin,XPM,889983.29,0.6487,1371864.0,50782.72666666666,0.005,1.2099999999999977,-9.840000000000002
2013-08-04,Terracoin,TRC,596396.3,0.1693,3523110.0,6771968.0633333335,0.005,-3.8799999999999972,29.23
2013-08-04,Devcoin,DVC,321340.28,6.414e-05,5010169856.0,324923.1866666667,0.0,0.5799999999999976,14.380000000000003
2013-08-11,Bitcoin,BTC,1211789250.0,105.0,11540850.0,86098397.4,0.11,1.8500000000000014,-0.5100000000000039
2013-08-11,Litecoin,LTC,54533789.26,2.6943,20240430.0,80715459.65666667,0.17,5.040000000000001,-9.950000000000001
2013-08-11,XRP,XRP,34518516.1,0.004415,7817889792.0,79160663.48,0.12,2.2299999999999973,-25.21
2013-08-11,Namecoin,NMC,4222475.34,0.673,6273643.0,1516186.0733333332,0.005,3.3900000000000006,9.03
2013-08-11,Peercoin,PPC,3159445.71,0.1585,19927126.0,2375513.6766666668,0.26,1.610000000000001,-0.8100000000000034
2013-08-11,Feathercoin,FTC,2001729.8,0.1523,13147650.0,20159815.51,0.15,1.6399999999999961,-6.719999999999998
2013-08-11,Novacoin,NVC,1799905.1099999999,5.146,349764.0,31136.206666666672,0.36,0.4499999999999978,-6.060000000000002
2013-08-11,Primecoin,XPM,1351773.92,0.8832,1530619.0,2132143.1266666665,0.08,3.919999999999996,34.4
2013-08-11,Terracoin,TRC,655735.09,0.1806,3630870.0,1259083.6766666665,0.005,-0.07000000000000178,5.099999999999992
2013-08-11,Devcoin,DVC,286724.52,5.67e-05,5056869888.0,604275.6466666667,0.005,1.4600000000000017,-11.079999999999993
2013-08-18,Bitcoin,BTC,1313544012.5,113.5,11573075.0,30212852.666666668,0.005,0.5399999999999989,8.500000000000007
2013-08-18,Litecoin,LTC,57197936.54,2.7978,20444080.0,90102.56666666667,0.005,-0.33999999999999725,4.84
2013-08-18,XRP,XRP,43916495.73,0.005617,7817889792.0,8124727.476666667,0.005,-0.8799999999999962,27.809999999999988
2013-08-18,Namecoin,NMC,4320531.6,0.681,6344393.0,1413572.6766666668,0.005,0.3899999999999997,1.469999999999999
2013-08-18,Peercoin,PPC,3363135.65,0.168,20021048.0,59356606.32000001,0.52,-0.40999999999999903,7.530000000000001
2013-08-18,Feathercoin,FTC,2041295.25,0.1475,13834600.0,728199.2200000001,0.005,0.5999999999999971,-3.1
2013-08-18,Novacoin,NVC,1890229.0699999998,5.2664,358922.0,15983.293333333331,0.005,-0.4299999999999984,2.9900000000000007
2013-08-18,Primecoin,XPM,1362819.31,0.8285,1644834.0,91862127.19999999,3.97,-6.989999999999999,-5.980000000000001
2013-08-18,Terracoin,TRC,710540.21,0.1952,3639690.0,42340.40333333334,0.005,0.20999999999999738,7.889999999999998
2013-08-18,Infinitecoin,IFC,385870.29,5.28e-06,73139093504.0,359141592.3333333,0.005,35.19,350.94
2013-08-25,Bitcoin,BTC,1417199162.92,122.11,11605825.0,227729664.02333334,0.005,1.6699999999999993,6.850000000000001
2013-08-25,Litecoin,LTC,53577769.49999999,2.5936,20657380.0,35181.583333333336,0.005,-3.290000000000004,-7.6999999999999975
2013-08-25,XRP,XRP,47719524.89,0.006104,7817889792.0,16249873.793333335,0.005,9.899999999999999,5.689999999999996
2013-08-25,Namecoin,NMC,3939439.05,0.6142,6413743.0,85617.98000000001,0.005,-0.7799999999999994,-9.959999999999996
2013-08-25,Peercoin,PPC,3531624.24,0.1758,20084320.0,366607491.8766667,3.25,4.28,4.020000000000003
2013-08-25,Feathercoin,FTC,1885131.96,0.1307,14427900.0,51704.123333333344,0.41,-0.46000000000000146,-11.610000000000001
2013-08-25,Novacoin,NVC,1711800.36,4.6378,369099.0,152201.37333333335,1.15,-1.7799999999999998,-12.580000000000005
2013-08-25,Primecoin,XPM,1298228.08,0.7378,1759606.0,1268671.9433333331,0.005,-5.3900000000000015,-10.339999999999996
2013-08-25,Terracoin,TRC,628218.78,0.1722,3648690.0,661576.3566666665,0.005,-1.8199999999999985,-11.660000000000004
2013-08-25,Infinitecoin,IFC,435199.15,5.81e-06,74946838528.0,77957457.32333334,4.64,-2.5799999999999983,9.98
2013-09-01,Bitcoin,BTC,1610215304.37,138.34,11639550.0,60414018.97,0.09,1.3500000000000012,13.16
2013-09-01,Litecoin,LTC,53930594.93000001,2.5842,20869430.0,1063998.3599999999,0.005,-0.8500000000000011,-0.35000000000000203
2013-09-01,XRP,XRP,45239802.42,0.005787,7817889792.0,2931614.8966666674,0.07,1.8599999999999972,-5.5799999999999965
2013-09-01,Namecoin,NMC,3689125.25,0.5686,6488343.0,219549.04000000004,0.005,-2.3900000000000006,-7.6799999999999935
2013-09-01,Peercoin,PPC,3593391.71,0.1785,20135716.0,115113.54,0.94,0.0,3.8300000000000023
2013-09-01,Feathercoin,FTC,2258187.28,0.1508,14975650.0,750707.3366666666,0.16,-2.02,15.859999999999996
2013-09-01,Novacoin,NVC,1552776.08,4.0672,381781.0,30666.519999999997,0.13,4.969999999999999,-12.340000000000003
2013-09-01,Primecoin,XPM,1167915.89,0.6225,1876088.0,23558273.970000003,0.005,10.600000000000001,-16.790000000000003
2013-09-01,Terracoin,TRC,668094.33,0.1826,3658610.0,24655312.833333336,1.63,0.0,4.970000000000003
2013-09-01,Infinitecoin,IFC,369518.55,4.86e-06,76056100864.0,48636095.85,3.95,5.029999999999997,-18.579999999999995
2013-09-08,Bitcoin,BTC,1419836114.24,121.66,11670525.0,85703618.89666669,0.61,-2.0399999999999996,-11.889999999999997
2013-09-08,Litecoin,LTC,57470295.669999994,2.7276,21069780.0,90179.31999999999,0.62,0.8100000000000024,5.119999999999996
2013-09-08,XRP,XRP,48338335.15,0.006183,7817889792.0,83394.87333333334,0.61,-0.20000000000000168,8.040000000000006
2013-09-08,Namecoin,NMC,3845497.84,0.5864,6557793.0,32711332.223333333,0.75,0.6899999999999982,2.9800000000000066
2013-09-08,Peercoin,PPC,3767600.74,0.1861,20240704.0,230440.02,0.005,-3.980000000000002,4.279999999999994
2013-09-08,Feathercoin,FTC,2074463.63,0.1338,15501200.0,24723761.47333334,1.53,-2.28,-11.600000000000007
2013-09-08,Novacoin,NVC,1398183.32,3.5963,388787.0,187836.77,0.36,-3.070000000000003,-10.220000000000002
2013-09-08,Primecoin,XPM,1015901.17,0.511,1988179.0,157610937.29666665,3.8199999999999994,-1.8799999999999966,-4.119999999999992
2013-09-08,Terracoin,TRC,602556.06,0.163,3696110.0,165595.63999999998,4.78,-3.5299999999999963,-10.28
2013-09-08,Bullion,CBX,255979.7,0.3406,751449.0,38735617.0,0.005,11.699999999999998,78.81
2013-09-15,Bitcoin,BTC,1526085088.84,130.37,11705800.0,147664027.6133333,0.13,0.7799999999999994,7.45
2013-09-15,Litecoin,LTC,56132523.21,2.64,21262380.0,92860.85666666669,0.005,3.1300000000000012,-2.6699999999999973
2013-09-15,XRP,XRP,50595569.15,0.006472,7817889792.0,772253.3866666666,0.5,1.5099999999999962,5.220000000000001
2013-09-15,Peercoin,PPC,3944890.73,0.1943,20308182.0,1923917.88,0.7,0.46000000000000146,3.0600000000000076
2013-09-15,Namecoin,NMC,3927493.5799999996,0.5932,6621043.0,654560.7866666666,0.005,0.6499999999999995,2.080000000000008
2013-09-15,Feathercoin,FTC,2133923.63,0.1317,16206150.0,73992.85,0.64,0.11000000000000051,-1.2400000000000064
2013-09-15,Novacoin,NVC,1416042.23,3.5747,396124.0,20159815.51,0.14,1.1800000000000026,-0.8300000000000075
2013-09-15,Primecoin,XPM,722530.23,0.3455,2091378.0,236780159.94666666,2.72,9.21,-30.829999999999995
2013-09-15,Terracoin,TRC,668634.52,0.1786,3743610.0,487140.92333333334,0.005,-3.509999999999997,10.719999999999997
2013-09-15,Devcoin,DVC,255263.41,4.824e-05,5291870208.0,1051054.8533333333,0.14,-3.0799999999999987,4.029999999999997
2013-09-22,Bitcoin,BTC,1515584678.69,129.12,11737800.0,382179555.7633333,0.29,0.949999999999998,-1.030000000000002
2013-09-22,XRP,XRP,81353970.17,0.01041,7817889792.0,41910759.29333333,0.24,6.439999999999996,62.06000000000002
2013-09-22,Litecoin,LTC,54299001.39,2.5295,21466630.0,889002.8999999999,0.14,0.14000000000000357,-4.079999999999999
2013-09-22,Peercoin,PPC,3945801.26,0.1937,20372786.0,8295518.403333331,1.08,2.28,0.6500000000000016
2013-09-22,Namecoin,NMC,3801056.34,0.5681,6690493.0,317439.2833333334,0.27,-0.40999999999999903,-4.059999999999995
2013-09-22,Feathercoin,FTC,1981195.18,0.1175,16861350.0,74142.79000000001,0.66,0.6699999999999988,-10.440000000000001
2013-09-22,Novacoin,NVC,1879720.41,4.6483,404387.0,3057027.356666667,0.17,14.240000000000006,29.94
2013-09-22,Primecoin,XPM,665548.1,0.3034,2193401.0,504551.58666666667,0.005,-3.7400000000000015,-8.120000000000006
2013-09-22,Terracoin,TRC,650841.12,0.1704,3818630.0,2911089.546666667,0.27,4.969999999999999,-2.6100000000000003
2013-09-22,Bullion,CBX,263310.96,0.3305,796591.0,40847.28666666667,0.005,-9.6,-1.3099999999999972
2013-09-29,Bitcoin,BTC,1616584461.39,137.34,11770675.0,227729664.02333334,0.005,1.2900000000000031,6.6899999999999995
2013-09-29,XRP,XRP,100598758.0,0.01287,7817889792.0,353960.0433333334,0.005,-7.540000000000002,24.34
2013-09-29,Litecoin,LTC,49785014.0,2.2977,21667342.0,50782.72666666666,0.005,1.1800000000000026,-8.849999999999993
2013-09-29,Peercoin,PPC,5418264.45,0.2651,20441174.0,4967241.813333333,0.005,0.8599999999999968,37.91
2013-09-29,Namecoin,NMC,3517486.22,0.5137,6848000.0,7101006.703333333,1.95,0.3700000000000003,-9.199999999999996
2013-09-29,Feathercoin,FTC,2028652.1999999997,0.1154,17584550.0,170866261.79,0.85,6.110000000000003,-0.9400000000000068
2013-09-29,Novacoin,NVC,1659935.08,4.0227,412643.0,192198.06666666662,0.005,3.8700000000000014,-12.170000000000007
2013-09-29,Primecoin,XPM,828380.5499999999,0.3606,2297115.0,283510.66333333333,0.005,-1.4299999999999988,16.07
2013-09-29,Terracoin,TRC,673687.59,0.1758,3832230.0,963059.3633333334,0.32,1.2099999999999977,4.100000000000003
2013-09-29,Devcoin,DVC,266161.77,4.944e-05,5383269888.0,58527267.09333333,2.4999999999999996,5.9599999999999955,12.27999999999999
2013-10-06,Bitcoin,BTC,1522686975.0,129.0,11803775.0,1419999362.5466666,0.16,0.40999999999999903,-5.840000000000003
2013-10-06,XRP,XRP,76764377.04,0.009819,7817889792.0,939691.8933333333,0.01,3.440000000000003,-22.34
2013-10-06,Litecoin,LTC,47387871.44,2.1672,21865942.0,106579.01,0.39,0.8100000000000024,-6.140000000000003
